"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"14",".@volleyzenit set new #volleyball record in Russia, but they are not the only perfect team in competition history‚Ä¶ https://t.co/WEE90a5Qwo",FALSE,4,NA,2017-04-08 15:46:43,TRUE,NA,"850736671582715904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WofVOLLEY",2,FALSE,FALSE,NA,NA
"15","@Su_Ragazzi off to a flyer in the 2nd set and 6-0 up when St. Andrews take timeout. #volleyball #leading",FALSE,0,"Su_Ragazzi",2017-04-08 15:44:59,FALSE,NA,"850736237195427840","407859310","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scottishvb",0,FALSE,FALSE,NA,NA
"16","It's Senior Day for #UCSD Women's #WaterPolo &amp; Men's #Volleyball.  Come support your #Tritons in their final home c‚Ä¶ https://t.co/Y1J6Jnqp7X",FALSE,0,NA,2017-04-08 15:44:14,TRUE,NA,"850736048208453633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UCSDtritons",0,FALSE,FALSE,NA,NA
"17",".@LoneStarClassic for #LoneStar13White - 5th of 40 in 13-American at #Spokane last week; 140 teams that age/wave in‚Ä¶ https://t.co/CxFWpB3VeA",FALSE,0,NA,2017-04-08 15:43:34,TRUE,NA,"850735879471718400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GilRGlover",1,FALSE,FALSE,NA,NA
"18","Spring Break Saturday! #Soccer and #volleyball games. Ready set go! ‚öΩÔ∏èÌ†ºÌøêÌ†ºÌºªÌ†ºÌº∑#alwaysonthego",FALSE,0,NA,2017-04-08 15:40:15,FALSE,NA,"850735044213653504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexandraroe86",0,FALSE,FALSE,NA,NA
"19","#volleyball girls porn flame sexy https://t.co/ZH64GjNpgg",FALSE,0,NA,2017-04-08 15:39:46,FALSE,NA,"850734924978151424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FishinFrank1",0,FALSE,FALSE,NA,NA
"20","The feels when you can't hit the ball hard because you lack of right timing (approach).
 #volleyball Ì†ΩÌ∏Ç",FALSE,1,NA,2017-04-08 15:39:24,FALSE,NA,"850734833802162177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YnaMarielleDesu",0,FALSE,FALSE,NA,NA
"21","20-16 to @Su_Ragazzi as we near the end of the first set. #volleyball #Scotland",FALSE,0,NA,2017-04-08 15:35:23,FALSE,NA,"850733823151280128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scottishvb",0,FALSE,FALSE,NA,NA
"22","RT @jangmcfly: Finally you did it @MattAnderson_1 #GoBabeGo #ZenitKazan #RussiaSuperLeagues #Volleyball Ì†ΩÌ≤™Ì†ºÌøºÌ†ΩÌ≤™Ì†ºÌøº",FALSE,0,NA,2017-04-08 15:33:16,FALSE,NA,"850733289681727488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jack_again",1,TRUE,FALSE,NA,NA
"23","Let's go Livewire! #volleyball #livewire16black #livewirevolleyball @ South Hall LVCC https://t.co/cszMrXFvPR",FALSE,0,NA,2017-04-08 15:32:53,FALSE,NA,"850733192566906881",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AmyCMB",0,FALSE,FALSE,NA,NA
"24","16/17 #Qatar_Cup - Final -Match Started:
@AlArabi_Club X @AlRayyanSC
* QWSC Hall
Live Streaming: https://t.co/7qTZJjFxSL
#Qatar #Volleyball",FALSE,0,NA,2017-04-08 15:32:02,FALSE,NA,"850732978384797697",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","QatarVolleyball",0,FALSE,FALSE,NA,NA
"25","RT @WofVOLLEY: VIDEO OF THE DAY: Children are cruelly honest - Zaytsev's son likes @AAtanasijevic more than father #volleyball #WoV https:/‚Ä¶",FALSE,0,NA,2017-04-08 15:31:56,FALSE,NA,"850732950979268610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobEnrique23",11,TRUE,FALSE,NA,NA
"26","RT @FIVBGrandPrix: This is #Volleyball! Ì†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏ç Who are you going to cheer for in this year's #FIVBGrandPrix? https://t.co/chrubUNHfx",FALSE,0,NA,2017-04-08 15:26:54,FALSE,NA,"850731687998705664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyafiieMokhtar",31,TRUE,FALSE,NA,NA
"27","ZPOP Volleyball - Expanding Stand and Secure Grip for Smartphones and Tablets - Volleyball https://t.co/IOOHAoqbQS #volleyball",FALSE,0,NA,2017-04-08 15:26:02,FALSE,NA,"850731468301238272",NA,"<a href=""http://www.govideos.com"" rel=""nofollow"">GoVolleyballVid</a>","GoVolleyballVid",1,FALSE,FALSE,NA,NA
"28","RT @VolleyballGuide: For every action there is an equal and opposite Retaliation. #Volleyball",FALSE,0,NA,2017-04-08 15:21:46,FALSE,NA,"850730393917562880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MagalongKim",1,TRUE,FALSE,NA,NA
"29","RT @FIVBGrandPrix: This is #Volleyball! Ì†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏ç Who are you going to cheer for in this year's #FIVBGrandPrix? https://t.co/chrubUNHfx",FALSE,0,NA,2017-04-08 15:20:28,FALSE,NA,"850730065679728641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","farahaunirazif",31,TRUE,FALSE,NA,NA
"30","For every action there is an equal and opposite Retaliation. #Volleyball",FALSE,0,NA,2017-04-08 15:19:27,FALSE,NA,"850729811068801024",NA,"<a href=""http://www.financialmarketsexplained.com"" rel=""nofollow"">ForexTricks</a>","VolleyballGuide",1,FALSE,FALSE,NA,NA
"31","National Qualifiers in Kansas City..#volleyball https://t.co/dVsavO9A6g",FALSE,0,NA,2017-04-08 15:15:36,FALSE,NA,"850728842994102272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmchild050702",1,FALSE,FALSE,NA,NA
"32","Registration is open for Cinco De Mayo Volley Fiesta‚Äã! Sign up your 4s or 6s sand #volleyball team now at:‚Ä¶ https://t.co/kPUbokegV1",FALSE,0,NA,2017-04-08 15:15:15,TRUE,NA,"850728754208964608",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DalSportSocial",0,FALSE,FALSE,NA,NA
"33","#pallavolo #volleyball #A1FVolleyPO - Scandicci-Novara 3-0: highlights https://t.co/FsQ8fbeADN https://t.co/RxIOw84usD",FALSE,0,NA,2017-04-08 15:15:08,FALSE,NA,"850728726916673537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarlottaRossi11",0,FALSE,FALSE,NA,NA
"34","Thanks guys.. sori la noob.. Ì†ΩÌ∏Å
#rugbylife #volleyball #champ‚Ä¶ https://t.co/FmhwL9druP",FALSE,1,NA,2017-04-08 15:14:52,FALSE,NA,"850728658645942272",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","afif_pip",0,FALSE,FALSE,NA,NA
"35","RT @WofVOLLEY: TUR W: @EczacibasiVitrA again dominated against @FBvoleybol #volleyball #WoV https://t.co/EWMPTxJQff https://t.co/USfjKPaxBq",FALSE,0,NA,2017-04-08 15:04:32,FALSE,NA,"850726057305006080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eclairetada",15,TRUE,FALSE,NA,NA
"36","Our IN-PLAY odds are looking GREAT!

#Football
#Tennis
#IceHockey
#Baseball
#badminton
#volleyball

LIVE BETTINGÌ†ΩÌ≥å‚Ä¶ https://t.co/jAYxc83ZDo",FALSE,0,NA,2017-04-08 15:04:01,TRUE,NA,"850725927281709057",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","1960Bet",0,FALSE,FALSE,NA,NA
"37","Day two of #SVCA and ready for pool and crossover  #GoAJV #GoB  #volleyball @ Las Vegas, Nevada https://t.co/DnlhqYeAi4",FALSE,0,NA,2017-04-08 15:02:23,FALSE,NA,"850725517947023364",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","gtgweb",0,FALSE,FALSE,"-115.136","36.175"
"38","York volleyball player Rio Diaz is the Athlete of the Week sponsored by Gracik Makinney Real ... #Volleyball https://t.co/MzuM2Y1qDQ",FALSE,0,NA,2017-04-08 15:02:22,FALSE,NA,"850725510820880384",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","VolleybalTweet4",0,FALSE,FALSE,NA,NA
"39","RT @WofVOLLEY: They have done it! @volleyzenit have won all games in the regular season! https://t.co/GsowvdNjzg #volleyball https://t.co/f‚Ä¶",FALSE,0,NA,2017-04-08 15:01:36,FALSE,NA,"850725318981799937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shamszenit",3,TRUE,FALSE,NA,NA
"40","RT @WofVOLLEY: They have done it! @volleyzenit have won all games in the regular season! https://t.co/GsowvdNjzg #volleyball https://t.co/f‚Ä¶",FALSE,0,NA,2017-04-08 15:01:05,FALSE,NA,"850725190166351872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LTPer",3,TRUE,FALSE,NA,NA
"41","RT @WofVOLLEY: Korean V-League Tryout Applicant Registration is over! https://t.co/vENHqLAPGA #volleyball https://t.co/iTNLHheVQk",FALSE,0,NA,2017-04-08 14:58:22,FALSE,NA,"850724505555132417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","volley_lilikoi",2,TRUE,FALSE,NA,NA
"42","RT @WofVOLLEY: Korean V-League Tryout Applicant Registration is over! https://t.co/vENHqLAPGA #volleyball https://t.co/iTNLHheVQk",FALSE,0,NA,2017-04-08 14:55:31,FALSE,NA,"850723790149500930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","llamadva",2,TRUE,FALSE,NA,NA
"43","Korean V-League Tryout Applicant Registration is over! https://t.co/vENHqLAPGA #volleyball https://t.co/iTNLHheVQk",FALSE,5,NA,2017-04-08 14:55:04,FALSE,NA,"850723676068741125",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WofVOLLEY",2,FALSE,FALSE,NA,NA
"44","RT @WofVOLLEY: SWISS CUP W: @VoleroZuerich defended trophy, @fakinradewo MVP
https://t.co/pOK2rORNUi #volleyball #WoV #Swiss https://t.co/l‚Ä¶",FALSE,0,NA,2017-04-08 14:53:16,FALSE,NA,"850723223734018049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mRq7fTWfeW7jb5H",7,TRUE,FALSE,NA,NA
"45","RT @WofVOLLEY: They have done it! @volleyzenit have won all games in the regular season! https://t.co/GsowvdNjzg #volleyball https://t.co/f‚Ä¶",FALSE,0,NA,2017-04-08 14:50:44,FALSE,NA,"850722584173924352",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","https_joy",3,TRUE,FALSE,NA,NA
"46","Women's Scottish Cup Final up next. FBS 1615 and warm-up underway. https://t.co/cbCPigYSrX #Scotland #volleyball",FALSE,0,NA,2017-04-08 14:48:45,FALSE,NA,"850722086205239296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scottishvb",0,FALSE,FALSE,NA,NA
"47","RT @vsecanada: What an event! #OVAchamps #volleyball https://t.co/EhNq8YM7dF",FALSE,0,NA,2017-04-08 14:46:01,FALSE,NA,"850721399333322752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amedeobernardi",1,TRUE,FALSE,NA,NA
"48","UCLA men's volleyball's Hagen Smith talks intensity in loss to Hawai'i https://t.co/R7BuKCAqh2 #volleyball",FALSE,0,NA,2017-04-08 14:45:18,FALSE,NA,"850721218688942084",NA,"<a href=""http://www.govideos.com"" rel=""nofollow"">GoVolleyballVid</a>","GoVolleyballVid",0,FALSE,FALSE,NA,NA
"49","What an event! #OVAchamps #volleyball https://t.co/EhNq8YM7dF",FALSE,1,NA,2017-04-08 14:40:33,FALSE,NA,"850720023933059072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vsecanada",1,FALSE,FALSE,NA,NA
"50","Well done to @DUVC on winning the Conference Cup Final. #volleyball #winning",FALSE,0,NA,2017-04-08 14:39:53,FALSE,NA,"850719855653335040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scottishvb",0,FALSE,FALSE,NA,NA
"51","Love at first spike. #Volleyball",FALSE,1,NA,2017-04-08 14:34:41,FALSE,NA,"850718544237146112",NA,"<a href=""http://www.financialmarketsexplained.com"" rel=""nofollow"">ForexTricks</a>","VolleyballGuide",1,FALSE,FALSE,NA,NA
"52","They have done it! @volleyzenit have won all games in the regular season! https://t.co/GsowvdNjzg #volleyball https://t.co/fcqOzVjwQT",FALSE,10,NA,2017-04-08 14:27:09,FALSE,NA,"850716649246380032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WofVOLLEY",3,FALSE,FALSE,NA,NA
"53","Jump serve is real Ì†ΩÌ∏áÌ†ΩÌ±å#Trialanderror #improved #volleyball",FALSE,0,NA,2017-04-08 14:26:56,FALSE,NA,"850716596033040386",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GioTeopengco",1,FALSE,FALSE,NA,NA
"54","UAAP 79 Women's Volleyball: UST vs NU Game Highlights - April 8, 2017 https://t.co/Y5LuovHaa3 #volleyball",FALSE,0,NA,2017-04-08 14:24:32,FALSE,NA,"850715993030701056",NA,"<a href=""http://www.govideos.com"" rel=""nofollow"">GoVolleyballVid</a>","GoVolleyballVid",1,FALSE,FALSE,NA,NA
"55","RT @thavolleyball: Make way please. Queen #Wilavan10Ì†ΩÌ±∞Ì†ºÌøª is c‚ô•Ô∏èming.
(Photos via 9Panit)
#‡∏ß‡∏≠‡∏•‡πÄ‡∏•‡∏¢‡πå‡∏ö‡∏≠‡∏•‡∏´‡∏ç‡∏¥‡∏á #volleyball https://t.co/rtRlITR1oD",FALSE,0,NA,2017-04-08 14:18:26,FALSE,NA,"850714455088300032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Natty_133",34,TRUE,FALSE,NA,NA
"56","Finally you did it @MattAnderson_1 #GoBabeGo #ZenitKazan #RussiaSuperLeagues #Volleyball Ì†ΩÌ≤™Ì†ºÌøºÌ†ΩÌ≤™Ì†ºÌøº",FALSE,1,NA,2017-04-08 14:15:26,FALSE,NA,"850713702986784769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jangmcfly",1,FALSE,FALSE,NA,NA
"57","Champion for the second time.. #volleyball #volleyballislife #sportymum #keepgoing #TNRJ @‚Ä¶ https://t.co/jbmMs1oh8n",FALSE,0,NA,2017-04-08 14:15:18,FALSE,NA,"850713669553995776",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Chiq_26",0,FALSE,FALSE,"102.1","14.975"
"58","#getaway to #rediscover @ #lacampagne_beachresort . #football #basketball #volleyball #teambuilding games‚Ä¶ https://t.co/g20w5d3Y78",FALSE,0,NA,2017-04-08 14:13:53,TRUE,NA,"850713312065138689",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Dest_akosombo",0,FALSE,FALSE,NA,NA
"59","@DUVC_Dundee take the first set against @TeamNapier. 25-13 https://t.co/xScHROHhvu #volleyball",FALSE,0,"DUVC_dundee",2017-04-08 14:06:17,FALSE,NA,"850711398195843072","974581584","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scottishvb",0,FALSE,FALSE,NA,NA
"60","History of Beach Volleyball https://t.co/93BlklVCCL #historyofbeachvolleyball #volleyball https://t.co/sO74KOEIvm",FALSE,0,NA,2017-04-08 14:06:03,FALSE,NA,"850711340847116288",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Boat_Luxury",0,FALSE,FALSE,NA,NA
"61","RT @DavidReimann: Fun Day 1 at the @usavolleyball Palmetto Region Championships for @UpwardStarsUPS Coach Tonja's team. #volleyball #PlayWi‚Ä¶",FALSE,0,NA,2017-04-08 14:05:16,FALSE,NA,"850711141093453830",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UpwardStarsUPS",1,TRUE,FALSE,NA,NA
"62","RT @danielvdesafio: My life Ì†ºÌøê #voley #volley #volleyball #voleibol #volleyballplayer #mylife #mylove #myjob #attack‚Ä¶ https://t.co/MdYJ06kXFw",FALSE,0,NA,2017-04-08 14:02:53,FALSE,NA,"850710540829720576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuanCastano1992",1,TRUE,FALSE,NA,NA
"63","My life Ì†ºÌøê #voley #volley #volleyball #voleibol #volleyballplayer #mylife #mylove #myjob #attack‚Ä¶ https://t.co/MdYJ06kXFw",FALSE,0,NA,2017-04-08 14:02:49,FALSE,NA,"850710524635512833",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","danielvdesafio",1,FALSE,FALSE,NA,NA
"64","Large Black Volleyball Love Drawstring Gym Bag https://t.co/rlkOP3lnsM #volleyball",FALSE,0,NA,2017-04-08 14:02:41,FALSE,NA,"850710491559337985",NA,"<a href=""http://www.govideos.com"" rel=""nofollow"">GoVolleyballVid</a>","GoVolleyballVid",0,FALSE,FALSE,NA,NA
"65","RT @iceman31: #8 #daughter #volleyball early morning. Up since 5am for the first draw at the QCVC tournament.‚Ä¶ https://t.co/NvV2F2grZI",FALSE,0,NA,2017-04-08 14:01:49,FALSE,NA,"850710274914963457",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","regier",1,TRUE,FALSE,NA,NA
"66","RT @no4emig: Chapter 4 of ""VL2: See You Again"" NOW on #Wattpad https://t.co/wB9VzpURke
#teenfiction #volleyball  https://t.co/LW98qAq9br",FALSE,0,NA,2017-04-08 14:01:35,FALSE,NA,"850710214772961280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","no4emi_gv",1,TRUE,FALSE,NA,NA
"67","Chapter 4 of ""VL2: See You Again"" NOW on #Wattpad https://t.co/wB9VzpURke
#teenfiction #volleyball  https://t.co/LW98qAq9br",FALSE,0,NA,2017-04-08 13:59:01,FALSE,NA,"850709568556601345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","no4emig",1,FALSE,FALSE,NA,NA
"68","RT @thavolleyball: Make way please. Queen #Wilavan10Ì†ΩÌ±∞Ì†ºÌøª is c‚ô•Ô∏èming.
(Photos via 9Panit)
#‡∏ß‡∏≠‡∏•‡πÄ‡∏•‡∏¢‡πå‡∏ö‡∏≠‡∏•‡∏´‡∏ç‡∏¥‡∏á #volleyball https://t.co/rtRlITR1oD",FALSE,0,NA,2017-04-08 13:50:04,FALSE,NA,"850707317712539648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Perjure_gems",34,TRUE,FALSE,NA,NA
"69","RT @WofVOLLEY: Konarski in Japan? The player says - ""Not that I know"" https://t.co/l2RDv7Pmqb #volleyball #PlusLiga #siatkowka @ZAKSA_offic‚Ä¶",FALSE,0,NA,2017-04-08 13:46:35,FALSE,NA,"850706441975377920",NA,"<a href=""http://covelline.com/feather/"" rel=""nofollow"">feather for iOS</a>","kansen19",2,TRUE,FALSE,NA,NA
"70","Konarski in Japan? The player says - ""Not that I know"" https://t.co/l2RDv7Pmqb #volleyball #PlusLiga #siatkowka‚Ä¶ https://t.co/54LMbO1eSp",FALSE,5,NA,2017-04-08 13:45:37,TRUE,NA,"850706197397295104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WofVOLLEY",2,FALSE,FALSE,NA,NA
"71","@FIVBGrandPrix Let's Go Orange! https://t.co/k2wepDxu1W @Volleybaldames #Netherlands #volleyball",FALSE,0,"FIVBGrandPrix",2017-04-08 13:45:18,FALSE,"850448962083573762","850706118217281537","1433803219","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","50mu",0,FALSE,FALSE,NA,NA
"72","#8 #daughter #volleyball early morning. Up since 5am for the first draw at the QCVC tournament.‚Ä¶ https://t.co/NvV2F2grZI",FALSE,3,NA,2017-04-08 13:44:47,FALSE,NA,"850705986373300224",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iceman31",1,FALSE,FALSE,NA,NA
"73","got to love #haikyu #volleyball #sports #sportsanime https://t.co/jwXs7nPCOD who would have ever thought‚Ä¶ https://t.co/oioGHD8rTb",FALSE,0,NA,2017-04-08 13:40:18,TRUE,NA,"850704859129151492",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","popanimecomics",0,FALSE,FALSE,NA,NA
"74","RT @CEVolleyballCL: A real #Volleyball defence party for @BRVolleys! #CLVolleyM https://t.co/yZuYe3BpDX",FALSE,0,NA,2017-04-08 13:38:51,FALSE,NA,"850704495050977281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blass_veiman12",18,TRUE,FALSE,NA,NA
"75","RT @AJMCTii: And the Season has begun. Here's to the next few weeks of my life. #Geckos #GeckoByGod #Volleyball Ì†ºÌøê Ì†ΩÌ≤úÌ†ΩÌ≤õ https://t.co/GZziRZ0yvJ",FALSE,0,NA,2017-04-08 13:38:39,FALSE,NA,"850704442429014019",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","judeandrew_24",9,TRUE,FALSE,NA,NA
"76","Have you come to get your free sticker and heck out all of our #volleyball gear yet?? @approachsports‚Ä¶ https://t.co/lTdTuAAtOL",FALSE,0,NA,2017-04-08 13:35:32,TRUE,NA,"850703661651111941",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","approachsports",0,FALSE,FALSE,NA,NA
"77","@SageGators good luck to the men's #volleyball &amp; #softball teams today #sagenation",FALSE,0,"SageGators",2017-04-08 13:32:13,FALSE,NA,"850702825235644416","493451500","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DCsPizza",0,FALSE,FALSE,NA,NA
