"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"31","RT @TennisExpress: Do you want a $50 #Tennis Express gift card? Silly question, right? RETWEET and FOLLOW for a chance to win! https://t.co‚Ä¶",FALSE,0,NA,2017-04-08 02:53:41,FALSE,NA,"850542132645380096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Taybae_17",180,TRUE,FALSE,NA,NA
"32","RT @tennis_result: .@AngeliqueKerber beat @HeatherWatson92  6-4 6-4 in the quarter final at Monterreys #WTA #tennis",FALSE,0,NA,2017-04-08 02:52:58,FALSE,NA,"850541954047889408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jtsports27",3,TRUE,FALSE,NA,NA
"33","https://t.co/BnbUnLPRF8

#tennis #AustralianOpen [ABC Online]Three matches at this year‚Äôs Australian Open were investigated by the Tennis ‚Ä¶",FALSE,0,NA,2017-04-08 02:52:17,FALSE,NA,"850541782261694466",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jtennis_en",0,FALSE,FALSE,NA,NA
"34","Ì†ºÌææ@DjokerNole makes a perfect return to help Ì†ºÌ∑∑Ì†ºÌ∑∏ Serbia gain a 2-0 lead against Spain Ì†ºÌ∑™Ì†ºÌ∑∏ in @DavisCup QFs. #tennis #DavisCup",FALSE,1,NA,2017-04-08 02:51:08,FALSE,NA,"850541490984148993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OutdoorSportCha",0,FALSE,FALSE,NA,NA
"35","RT @tennis_result: .@AngeliqueKerber beat @HeatherWatson92  6-4 6-4 in the quarter final at Monterreys #WTA #tennis",FALSE,0,NA,2017-04-08 02:51:07,FALSE,NA,"850541487687323648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","friendmoscow",3,TRUE,FALSE,NA,NA
"36","RT @petebetnow: best odds in the UK 2
#football #golf #tennis
#PremierLeague
#Millwall #mufc
#maidstone #NUFC
#nffc #ncfc #LFC
@ https://t.‚Ä¶",FALSE,0,NA,2017-04-08 02:51:03,FALSE,NA,"850541469853200384",NA,"<a href=""https://twitter.com/MUFCBuzz"" rel=""nofollow"">#MUFCBuzz Bot</a>","MUFCBuzz",9,TRUE,FALSE,NA,NA
"37","RT @paddyspower1: best odds in the UK 2
#football #golf #tennis
#PremierLeague
#Millwall #mufc
#maidstone #NUFC
#nffc #ncfc #LFC
@ https://‚Ä¶",FALSE,0,NA,2017-04-08 02:50:57,FALSE,NA,"850541447044620288",NA,"<a href=""https://twitter.com/MUFCBuzz"" rel=""nofollow"">#MUFCBuzz Bot</a>","MUFCBuzz",7,TRUE,FALSE,NA,NA
"38","RT @paddyspower1: best odds in the UK 2
#football #golf #tennis
#PremierLeague
#Millwall #mufc
#maidstone #NUFC
#nffc #ncfc #LFC
@ https://‚Ä¶",FALSE,0,NA,2017-04-08 02:50:17,FALSE,NA,"850541278328754178",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alllekolechta",7,TRUE,FALSE,NA,NA
"39","RT @petebetnow: best odds in the UK 2
#football #golf #tennis
#PremierLeague
#Millwall #mufc
#maidstone #NUFC
#nffc #ncfc #LFC
@ https://t.‚Ä¶",FALSE,0,NA,2017-04-08 02:50:11,FALSE,NA,"850541253070639104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mlchiganoutside",9,TRUE,FALSE,NA,NA
"40","RT @tennis_result: .@AngeliqueKerber beat @HeatherWatson92  6-4 6-4 in the quarter final at Monterreys #WTA #tennis",FALSE,0,NA,2017-04-08 02:50:11,FALSE,NA,"850541250814115845",NA,"<a href=""http://tennis-gb.co.uk/"" rel=""nofollow"">wta_live_results</a>","wta_live_result",3,TRUE,FALSE,NA,NA
"41",".@AngeliqueKerber beat @HeatherWatson92  6-4 6-4 in the quarter final at Monterreys #WTA #tennis",FALSE,1,NA,2017-04-08 02:50:10,FALSE,NA,"850541249731932162",NA,"<a href=""http://tennis-gb.co.uk"" rel=""nofollow"">TennisGB-AutoFeedGlobal</a>","tennis_result",3,FALSE,FALSE,NA,NA
"42","Ì†ºÌææ @NickKyrgios helps give Australia a 2-0 lead over the U.S. in @DavisCup QF action. #tennis",FALSE,0,NA,2017-04-08 02:50:06,FALSE,NA,"850541229603516416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OutdoorSportCha",0,FALSE,FALSE,NA,NA
"43","RT @TennisExpress: Do you want a $50 #Tennis Express gift card? Silly question, right? RETWEET and FOLLOW for a chance to win! https://t.co‚Ä¶",FALSE,0,NA,2017-04-08 02:49:11,FALSE,NA,"850541000443351040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","coach_daves",180,TRUE,FALSE,NA,NA
"44","2016 BNP Paribas Masters, Paris - ATP World Tour Tennis Highlights - https://t.co/xqSXnDNa0D
#tennis #tennisstringingmachine",FALSE,0,NA,2017-04-08 02:48:14,FALSE,NA,"850540761745678337",NA,"<a href=""http://hundrahundar.net/"" rel=""nofollow"">Hundra_Hundar</a>","TheSpaceCEO",0,FALSE,FALSE,NA,NA
"45","PV Sindhu: I don‚Äôt allow a victory or loss to burden me  https://t.co/wpBpouxSuz #Tennis @Pvsindhu1 #Olympics #CarolinaMarin",FALSE,0,NA,2017-04-08 02:48:13,FALSE,NA,"850540758935498752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ETimes_Nagpur",0,FALSE,FALSE,NA,NA
"46","RT @petebetnow: best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA
@ https:‚Ä¶",FALSE,0,NA,2017-04-08 02:48:07,FALSE,NA,"850540732213579776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thesportscycie",4,TRUE,FALSE,NA,NA
"47","RT @TennisExpress: Do you want a $50 #Tennis Express gift card? Silly question, right? RETWEET and FOLLOW for a chance to win! https://t.co‚Ä¶",FALSE,0,NA,2017-04-08 02:47:52,FALSE,NA,"850540668166565888",NA,"<a href=""http://ewfew8WTBHD4YBKGZL72wefew.re"" rel=""nofollow"">L4V21Y9RO7OZL8R</a>","AntonyFontane_",180,TRUE,FALSE,NA,NA
"48","RT @PennyStocksMomo: Bet on #Tennis Ì†ºÌææ Get a 5 Bitcoin Bonus!  $BTC
Play now via ‚Üí https://t.co/OKtN1Ah41V https://t.co/G2u8v7uxMH",FALSE,0,NA,2017-04-08 02:47:44,FALSE,NA,"850540636692516864",NA,"<a href=""https://ctrlq.org"" rel=""nofollow"">bot cloverz</a>","Cryptolove2",1,TRUE,FALSE,NA,NA
"49","Love this girl on and off the court! #tennis #tennispartner https://t.co/pQ4wfdZrF6",FALSE,0,NA,2017-04-08 02:46:41,FALSE,NA,"850540372753252353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taralyn_kohler",0,FALSE,FALSE,NA,NA
"50","First set done and dusted in smart fashion with the Kiwis taking it 6-2 over the Korean‚Äôs!!! #DavisCup #NZvsKOREA #Tennis",FALSE,0,NA,2017-04-08 02:46:39,FALSE,NA,"850540363487911937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TennisNZ",0,FALSE,FALSE,NA,NA
"51","Bet on #Tennis Ì†ºÌææ Get a 5 Bitcoin Bonus!  $BTC
Play now via ‚Üí https://t.co/OKtN1Ah41V https://t.co/G2u8v7uxMH",FALSE,0,NA,2017-04-08 02:46:36,FALSE,NA,"850540351567929346",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","PennyStocksMomo",1,FALSE,FALSE,NA,NA
"52","RT @paddyspower1: best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA
@ http‚Ä¶",FALSE,0,NA,2017-04-08 02:46:13,FALSE,NA,"850540252330700801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tmj__ctn__edu",10,TRUE,FALSE,NA,NA
"53","#Tennis #Nadal NEW Nike Rafa NADAL Bull Logo Icon Tennis Shirt PINK Breast Cancer ATP LARGE https://t.co/jN2iE5u2h3 #Auction #Deal",FALSE,0,NA,2017-04-08 02:46:08,FALSE,NA,"850540233158479873",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NovakDjokovic_i",0,FALSE,FALSE,NA,NA
"54","ICYMI: Janko Tipsarevic: I Am Not Sure #Federer Would Stand A Chance Against Novak From 2016 #tennis --&gt; https://t.co/fqM30XZSiZ",FALSE,0,NA,2017-04-08 02:46:02,FALSE,NA,"850540207829069824",NA,"<a href=""http://www.tennis-x.com"" rel=""nofollow"">TennisX</a>","tennisx",0,FALSE,FALSE,NA,NA
"55","RT @paddyspower1: best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA
@ http‚Ä¶",FALSE,0,NA,2017-04-08 02:45:34,FALSE,NA,"850540091856613376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RhiannonMcVle",10,TRUE,FALSE,NA,NA
"56","2 more matches tomorrow. Testing my leg and my fitness full stop. #comeback #tennis #bigdreams‚Ä¶ https://t.co/4IMjQ9y1ym",FALSE,1,NA,2017-04-08 02:45:02,FALSE,NA,"850539957269790721",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AllaK11",0,FALSE,FALSE,"-90.18472222","32.29888889"
"57","RT @paddyspower1: best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA
@ http‚Ä¶",FALSE,0,NA,2017-04-08 02:44:55,FALSE,NA,"850539925661528065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","byAvantlka",10,TRUE,FALSE,NA,NA
"58","RT @petebetnow: best odds in the UK 2
#football #golf #tennis
#PremierLeague
#Millwall #mufc
#maidstone #NUFC
#nffc #ncfc #LFC
@ https://t.‚Ä¶",FALSE,0,NA,2017-04-08 02:44:13,FALSE,NA,"850539752302551040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarvlnWords",9,TRUE,FALSE,NA,NA
"59","Two Australian Open Winners. #PetrKorda #JohanKriek #Tennis #Sarasota https://t.co/jlFDA6bk77",FALSE,0,NA,2017-04-08 02:43:51,FALSE,NA,"850539659377745920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RayCollinsMedia",0,FALSE,FALSE,NA,NA
"60","RT @Kim_Feeney1: best odds in the UK 2
#football #golf #tennis
#PremierLeague
#Millwall #mufc
#maidstone #NUFC
#nffc #ncfc #LFC
@ https://t‚Ä¶",FALSE,0,NA,2017-04-08 02:43:37,FALSE,NA,"850539599365648389",NA,"<a href=""http://blogchod.com"" rel=""nofollow"">Awaaz punjab</a>","AwaazPunjabDi",3,TRUE,FALSE,NA,NA
"61","RT @paddyspower1: best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA
@ http‚Ä¶",FALSE,0,NA,2017-04-08 02:43:31,FALSE,NA,"850539575290339331",NA,"<a href=""https://www.labnol.org"" rel=""nofollow"">@PatPa72</a>","PatPa72",10,TRUE,FALSE,NA,NA
"62","RT @Kim_Feeney1: best odds in the UK 2
#football #golf #tennis
#PremierLeague
#Millwall #mufc
#maidstone #NUFC
#nffc #ncfc #LFC
@ https://t‚Ä¶",FALSE,0,NA,2017-04-08 02:43:19,FALSE,NA,"850539523050274817",NA,"<a href=""http://www.facebook.com"" rel=""nofollow"">NCFCHASHTAG</a>","TrumpD0wn",3,TRUE,FALSE,NA,NA
"63","RT @paddyspower1: best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA
@ http‚Ä¶",FALSE,0,NA,2017-04-08 02:43:04,FALSE,NA,"850539462664892417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chouchouarlel",10,TRUE,FALSE,NA,NA
"64","RT @petebetnow: best odds in the UK 2
#football #golf #tennis
#PremierLeague
#Millwall #mufc
#maidstone #NUFC
#nffc #ncfc #LFC
@ https://t.‚Ä¶",FALSE,0,NA,2017-04-08 02:43:04,FALSE,NA,"850539459250716672",NA,"<a href=""http://www.facebook.com"" rel=""nofollow"">NCFCHASHTAG</a>","TrumpD0wn",9,TRUE,FALSE,NA,NA
"65","Learn Tennis Like #RogerFederer, https://t.co/j5l4mf5fKo
#Federer #tennis https://t.co/XMOQULTEqv",FALSE,0,NA,2017-04-08 02:43:01,FALSE,NA,"850539449964539905",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","qoachco",1,FALSE,FALSE,NA,NA
"66","RT @petebetnow: best odds in the UK 2
#football #golf #tennis
#PremierLeague
#Millwall #mufc
#maidstone #NUFC
#nffc #ncfc #LFC
@ https://t.‚Ä¶",FALSE,0,NA,2017-04-08 02:42:41,FALSE,NA,"850539363867820032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DimitrlMarino",9,TRUE,FALSE,NA,NA
"67","Australian Open - Contenders For The Men's Title - https://t.co/pGiSvPI0eT
#tennis #tennisballmachine https://t.co/QWh7wuAYS4",FALSE,0,NA,2017-04-08 02:42:35,FALSE,NA,"850539338354110464",NA,"<a href=""http://hundrahundar.net/"" rel=""nofollow"">Hundra_Hundar</a>","TheSpaceCEO",0,FALSE,FALSE,NA,NA
"68","https://t.co/Xm8xXvumAm

#tennis #Tennis [YAHOO Sports]Veteran Mirjana Lucic-Baroni booked her spot in the Volvo Car Open semi-finals as C‚Ä¶",FALSE,0,NA,2017-04-08 02:42:21,FALSE,NA,"850539279482855424",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jtennis_en",0,FALSE,FALSE,NA,NA
"69","https://t.co/EoFl1UzJCp

#tennis #Tennis [YAHOO Sports]Miami (AFP) - Mirjana Lucic-Baroni of Croatia bucked an upset trend that claimed Ca‚Ä¶",FALSE,0,NA,2017-04-08 02:42:20,FALSE,NA,"850539277582774272",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jtennis_en",0,FALSE,FALSE,NA,NA
"70","Maureen Connolly Video Resume - https://t.co/b91JRP89zd
#tennis #tennisballmachine https://t.co/q2mBBQMwWV",FALSE,0,NA,2017-04-08 02:42:16,FALSE,NA,"850539259987734529",NA,"<a href=""http://hundrahundar.net/"" rel=""nofollow"">Hundra_Hundar</a>","TheSpaceCEO",0,FALSE,FALSE,NA,NA
"71","The Exceptional Story of A Tennis Great - https://t.co/0L7ObDM0Jg
#tennis #tennisballmachine",FALSE,0,NA,2017-04-08 02:42:02,FALSE,NA,"850539202500603904",NA,"<a href=""http://hundrahundar.net/"" rel=""nofollow"">Hundra_Hundar</a>","TheSpaceCEO",0,FALSE,FALSE,NA,NA
"72","Our Ben Brunkow and his sons take on Novak Djokovic's one word for #sport challenge...@djokernole @NovakFoundation‚Ä¶ https://t.co/Df7Zmwv0Ge",FALSE,2,NA,2017-04-08 02:40:41,TRUE,NA,"850538859926396928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tltfcLA",0,FALSE,FALSE,NA,NA
"73","RT @petebetnow: best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA
@ https:‚Ä¶",FALSE,0,NA,2017-04-08 02:40:23,FALSE,NA,"850538785632919555",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VanitySlaves__U",4,TRUE,FALSE,NA,NA
"74","RT @petebetnow: best odds in the UK #F1 3
#football #golf #tennis
#PremierLeague #oldham
#oxford #Pafc #pvfc
 #Peterhead #QPR #WBA
@ https:‚Ä¶",FALSE,0,NA,2017-04-08 02:39:56,FALSE,NA,"850538672504147971",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SensoryMot0r",4,TRUE,FALSE,NA,NA
